asv_key,kingdom,phylum,class,order,family,genus,species,accession,name,unique_name,query_length,align_length,pident,nident,score,length_ratio
asv_722499,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Flavonifractor_plautii,NR_029356.1,Flavonifractor_plautii;328;94.817,Flavonifractor_plautii,331,328,94.817,311,274,1.00915
asv_722501,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruthenibacterium,Ruthenibacterium_lactatiformans,NR_151900.1,Ruthenibacterium_lactatiformans;333;91.892,Ruthenibacterium_lactatiformans,332,333,91.892,306,250,0.996997
asv_722511,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_coccoides,NR_104700.1,Blautia_coccoides;Blautia_hominis;Blautia_marasmi;Blautia_producta;[Clostridium]_scindens;330;93.636,Blautia_coccoides,331,330,93.636,309,267,1.00303
asv_722520,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta,Neglecta_timonensis,NR_144736.1,Neglecta_timonensis;325;92.308,Neglecta_timonensis,331,325,92.308,300,250,1.01846
asv_722532,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,Peptococcus_niger,NR_029221.1,Peptococcus_niger;331;100,Peptococcus_niger,332,331,100,331,331,1.00302
asv_722534,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_chromogenes,NR_036901.1,Staphylococcus_chromogenes;332;92.169,Staphylococcus_chromogenes,331,332,92.169,306,253,0.996988
asv_722539,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Herbinix,Herbinix_luporum,NR_152095.1,Herbinix_luporum;332;93.675,Herbinix_luporum,331,332,93.675,311,267,0.996988
asv_722541,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_gnavus,NR_036800.1,[Ruminococcus]_gnavus;309;91.909,[Ruminococcus]_gnavus,331,309,91.909,284,234,1.0712
asv_722542,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;331;92.447,[Eubacterium]_hallii,328,331,92.447,306,259,0.990937
asv_722543,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium]_hylemonae,NR_112089.1,Coprococcus_comes;Faecalimonas_umbilicata;[Clostridium]_hylemonae;333;96.997,[Clostridium]_hylemonae,331,333,96.997,323,301,0.993994
asv_722546,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalimonas,Faecalimonas_umbilicata,NR_156907.1,Faecalimonas_umbilicata;331;95.77,Faecalimonas_umbilicata,331,331,95.77,317,289,1
asv_722551,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hungatella,Hungatella_effluvii,NR_133762.1,Hungatella_effluvii;331;94.864,Hungatella_effluvii,331,331,94.864,314,280,1
asv_722559,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;316;97.468,[Eubacterium]_hallii,331,316,97.468,308,297,1.04747
asv_722563,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_parasanguinis,NR_024842.1,Streptococcus_cristatus;Streptococcus_parasanguinis;Streptococcus_rubneri;Streptococcus_sinensis;327;93.884,Streptococcus_parasanguinis,328,327,93.884,307,264,1.00306
asv_722571,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Lonsdalea,Lonsdalea_iberica,NR_118126.1,Lonsdalea_britannica;Lonsdalea_iberica;328;91.768,Lonsdalea_iberica,331,328,91.768,301,244,1.00915
asv_722572,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,Sphingorhabdus_wooponensis,NR_109148.1,Sphingorhabdus_wooponensis;332;95.783,Sphingorhabdus_wooponensis,331,332,95.783,318,289,0.996988
asv_722574,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;330;96.667,[Eubacterium]_hallii,331,330,96.667,319,302,1.00303
asv_722579,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_faecis,NR_116747.1,Ruminococcus_faecis;331;95.468,Ruminococcus_faecis,331,331,95.468,316,286,1
asv_722594,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_marasmi,NR_147395.1,Blautia_hominis;Blautia_marasmi;314;93.312,Blautia_marasmi,330,314,93.312,293,250,1.05096
asv_722597,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia_odontolytica,NR_041983.1,Schaalia_odontolytica;326;92.025,Schaalia_odontolytica,331,326,92.025,300,247,1.01534
asv_722599,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_bromii,NR_025930.1,Ruminococcus_bromii;332;96.687,Ruminococcus_bromii,331,332,96.687,321,302,0.996988
asv_722605,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,Rubinisphaera_brasiliensis,NR_028891.1,Rubinisphaera_brasiliensis;333;87.087,Rubinisphaera_brasiliensis,330,333,87.087,290,201,0.990991
asv_722606,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter_denitrificans,NR_113732.1,Achromobacter_agilis;Achromobacter_anxifer;Achromobacter_denitrificans;Achromobacter_dolens;Achromobacter_insuavis;Achromobacter_xylosoxidans;Bordetella_hinzii;Bordetella_tumulicola;328;92.378,Achromobacter_denitrificans,331,328,92.378,303,250,1.00915
asv_722607,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides_goldsteinii,NR_043317.1,Parabacteroides_goldsteinii;328;98.171,Parabacteroides_goldsteinii,328,328,98.171,322,310,1
asv_722608,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella_trematum,NR_025404.1,Bordetella_trematum;323;92.879,Bordetella_trematum,329,323,92.879,300,255,1.01858
asv_722613,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_salivarius,NR_028725.2,Lactobacillus_salivarius;327;93.884,Lactobacillus_salivarius,331,327,93.884,307,265,1.01223
asv_722614,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;333;95.495,[Eubacterium]_hallii,331,333,95.495,318,291,0.993994
asv_722618,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia_muciniphila,NR_074436.1,Akkermansia_muciniphila;328;91.768,Akkermansia_muciniphila,332,328,91.768,301,245,1.0122
asv_722620,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,Intestinimonas,Intestinimonas_butyriciproducens,NR_118554.1,Intestinimonas_butyriciproducens;332;95.181,Intestinimonas_butyriciproducens,331,332,95.181,316,283,0.996988
asv_722622,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_villorum,NR_036921.1,Enterococcus_villorum;326;95.399,Enterococcus_villorum,328,326,95.399,311,279,1.00613
asv_722623,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_formicigenerans,NR_044645.2,Dorea_formicigenerans;314;93.312,Dorea_formicigenerans,330,314,93.312,293,251,1.05096
asv_722639,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_wexlerae,NR_044054.1,Blautia_wexlerae;334;96.108,Blautia_wexlerae,331,334,96.108,321,292,0.991018
asv_722644,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,[Eubacterium]_rectale,NR_074634.1,Streptococcus_australis;Streptococcus_cristatus;[Eubacterium]_rectale;326;91.718,[Eubacterium]_rectale,330,326,91.718,299,243,1.01227
asv_722645,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_tuberculostearicum,NR_028975.1,Corynebacterium_tuberculostearicum;330;93.636,Corynebacterium_tuberculostearicum,332,330,93.636,309,264,1.00606
asv_722646,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas_intermedia,NR_041966.1,Brevundimonas_intermedia;Brevundimonas_mediterranea;330;99.091,Brevundimonas_intermedia,330,330,99.091,327,321,1
asv_722650,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,NR_137408.1,Terrisporobacter_petrolearius;330;94.545,Terrisporobacter_petrolearius,330,330,94.545,312,275,1
asv_722652,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Pseudarcicella,Pseudarcicella_hirudinis,NR_108865.1,Pseudarcicella_hirudinis;328;92.073,Pseudarcicella_hirudinis,328,328,92.073,302,250,1
asv_722654,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus_inulinus,NR_040962.1,Sporolactobacillus_inulinus;Sporolactobacillus_terrae;336;79.464,Sporolactobacillus_inulinus,334,336,79.464,267,126,0.994048
asv_722655,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pseudogracilibacillus,Pseudogracilibacillus_endophyticus,NR_159292.1,Pseudogracilibacillus_endophyticus;332;98.795,Pseudogracilibacillus_endophyticus,332,332,98.795,328,320,1
asv_722657,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter_metallireducens,NR_025895.1,Geobacter_grbiciae;Geobacter_luticola;Geobacter_metallireducens;331;83.988,Geobacter_metallireducens,332,331,83.988,278,172,1.00302
asv_722685,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;316;97.468,[Eubacterium]_hallii,331,316,97.468,308,297,1.04747
asv_722689,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;326;93.252,Streptococcus_salivarius,327,326,93.252,304,257,1.00307
asv_722691,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_parasanguinis,NR_024842.1,Streptococcus_cristatus;Streptococcus_parasanguinis;Streptococcus_rubneri;Streptococcus_sinensis;326;91.718,Streptococcus_parasanguinis,330,326,91.718,299,243,1.01227
asv_722698,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_protegens,NR_114749.1,Pseudomonas_protegens;Pseudomonas_sesami;327;92.966,Pseudomonas_protegens,331,327,92.966,304,256,1.01223
asv_722700,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_quateirensis,NR_044965.1,Legionella_quateirensis;332;98.193,Legionella_quateirensis,332,332,98.193,326,314,1
asv_722701,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium_lentum,NR_042056.1,Novosphingobium_lentum;331;98.187,Novosphingobium_lentum,331,331,98.187,325,313,1
asv_722702,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_hansenii,NR_104687.1,Blautia_hansenii;329;89.058,Blautia_hansenii,333,329,89.058,293,218,1.01216
asv_722703,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;334;91.916,[Eubacterium]_hallii,330,334,91.916,307,254,0.988024
asv_722708,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,[Clostridium]_celerecrescens,NR_026100.1,[Clostridium]_algidixylanolyticum;[Clostridium]_celerecrescens;[Clostridium]_sphenoides;[Desulfotomaculum]_guttoideum;333;94.595,[Clostridium]_celerecrescens,331,333,94.595,315,277,0.993994
asv_722711,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_faecium,NR_113903.1,Enterococcus_asini;Enterococcus_durans;Enterococcus_faecium;Enterococcus_hirae;Enterococcus_lactis;Enterococcus_mundtii;Enterococcus_ratti;330;92.727,Enterococcus_faecium,334,330,92.727,306,256,1.01212
asv_722713,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,Romboutsia_timonensis,NR_144740.1,Romboutsia_timonensis;332;94.277,Romboutsia_timonensis,330,332,94.277,313,272,0.993976
asv_722714,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Drancourtella,Drancourtella_massiliensis,NR_144722.1,Drancourtella_massiliensis;Sellimonas_intestinalis;331;99.698,Drancourtella_massiliensis,331,331,99.698,330,328,1
asv_722727,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flavonifractor,Flavonifractor_plautii,NR_029356.1,Flavonifractor_plautii;325;94.769,Flavonifractor_plautii,331,325,94.769,308,274,1.01846
asv_722728,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,Romboutsia_ilealis,NR_125597.1,Romboutsia_ilealis;314;94.586,Romboutsia_ilealis,330,314,94.586,297,261,1.05096
asv_722729,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Erysipelatoclostridium_ramosum,NR_029247.1,Erysipelatoclostridium_ramosum;331;94.26,Erysipelatoclostridium_ramosum,331,331,94.26,312,272,1
asv_722730,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,Pseudoflavonifractor_phocaeensis,NR_147370.1,Pseudoflavonifractor_phocaeensis;325;92.308,Pseudoflavonifractor_phocaeensis,331,325,92.308,300,250,1.01846
asv_722733,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_asteroides,NR_044154.1,Bifidobacterium_asteroides;252;98.413,Bifidobacterium_asteroides,332,252,98.413,248,239,1.31746
asv_722736,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus_comes,NR_044048.1,Coprococcus_comes;331;98.489,Coprococcus_comes,331,331,98.489,326,316,1
asv_722738,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_aquatile,NR_042495.1,Flavobacterium_aquatile;326;99.387,Flavobacterium_aquatile,326,326,99.387,324,320,1
asv_722739,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,Salinisphaera_aquimarina,NR_163652.1,Salinisphaera_aquimarina;275;84.727,Salinisphaera_aquimarina,333,275,84.727,233,145,1.21091
asv_722742,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_rhamnosus,NR_113332.1,Lactobacillus_rhamnosus;326;93.558,Lactobacillus_rhamnosus,331,326,93.558,305,262,1.01534
asv_722745,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,Romboutsia_timonensis,NR_144740.1,Romboutsia_timonensis;312;98.077,Romboutsia_timonensis,329,312,98.077,306,294,1.05449
asv_722751,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Frisingicoccus,Frisingicoccus_caecimuris,NR_144612.1,Frisingicoccus_caecimuris;332;94.277,Frisingicoccus_caecimuris,332,332,94.277,313,275,1
asv_722768,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_caecimuris,NR_144607.1,Blautia_caecimuris;317;95.268,Blautia_caecimuris,331,317,95.268,302,271,1.04416
asv_722769,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,Pseudoflavonifractor_phocaeensis,NR_147370.1,Pseudoflavonifractor_phocaeensis;325;92.308,Pseudoflavonifractor_phocaeensis,331,325,92.308,300,250,1.01846
asv_722776,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_cristatus,NR_029052.1,Streptococcus_australis;Streptococcus_cristatus;332;92.47,Streptococcus_cristatus,330,332,92.47,307,255,0.993976
asv_722778,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_parasanguinis,NR_024842.1,Streptococcus_australis;Streptococcus_cristatus;Streptococcus_parasanguinis;Streptococcus_rubneri;Streptococcus_sinensis;325;94.154,Streptococcus_parasanguinis,327,325,94.154,306,266,1.00615
asv_722779,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Faecalicatena,Faecalicatena_orotica,NR_114392.1,Faecalicatena_orotica;316;92.722,Faecalicatena_orotica,331,316,92.722,293,245,1.04747
asv_722780,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Chromohalobacter,Chromohalobacter_beijerinckii,NR_036840.1,Chromohalobacter_beijerinckii;Chromohalobacter_canadensis;Chromohalobacter_japonicus;Chromohalobacter_nigrandesensis;331;100,Chromohalobacter_beijerinckii,331,331,100,331,331,1
asv_722782,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_stercoris,NR_117867.1,Blautia_stercoris;314;94.586,Blautia_stercoris,330,314,94.586,297,262,1.05096
asv_722786,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_bromii,NR_025930.1,Ruminococcus_bromii;332;97.892,Ruminococcus_bromii,331,332,97.892,325,314,0.996988
asv_722787,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus_bromii,NR_025930.1,Ruminococcus_bromii;334;92.814,Ruminococcus_bromii,330,334,92.814,310,264,0.988024
asv_722789,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Negativibacillus,Negativibacillus_massiliensis,NR_147378.1,Negativibacillus_massiliensis;258;95.349,Negativibacillus_massiliensis,330,258,95.349,246,222,1.27907
asv_722795,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter_michiganensis,NR_037015.1,Clavibacter_michiganensis;333;99.7,Clavibacter_michiganensis,333,333,99.7,332,330,1
asv_722798,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_salivarius,NR_042776.1,Streptococcus_salivarius;Streptococcus_thermophilus;Streptococcus_vestibularis;245;97.143,Streptococcus_salivarius,332,245,97.143,238,223,1.3551
asv_722804,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Murimonas,Murimonas_intestini,NR_134772.1,Murimonas_intestini;326;91.411,Murimonas_intestini,332,326,91.411,298,241,1.0184
asv_722805,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;326;91.411,[Eubacterium]_hallii,329,326,91.411,298,244,1.0092
asv_722808,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,[Clostridium]_viride,NR_026204.1,[Clostridium]_viride;328;95.427,[Clostridium]_viride,331,328,95.427,313,284,1.00915
asv_722815,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_asteroides,NR_044154.1,Bifidobacterium_asteroides;262;98.473,Bifidobacterium_asteroides,333,262,98.473,258,250,1.27099
asv_722818,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_breve,NR_040783.1,Bifidobacterium_breve;Bifidobacterium_dentium;Bifidobacterium_longum;Bifidobacterium_moukalabense;260;99.615,Bifidobacterium_breve,333,260,99.615,259,257,1.28077
asv_722830,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium]_saccharogumia,NR_043550.1,[Clostridium]_saccharogumia;240;97.917,[Clostridium]_saccharogumia,332,240,97.917,235,225,1.38333
asv_722841,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus]_gnavus,NR_118690.1,[Ruminococcus]_gnavus;325;94.462,[Ruminococcus]_gnavus,329,325,94.462,307,270,1.01231
asv_722842,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_dispar,NR_041879.1,Veillonella_dispar;328;99.695,Veillonella_dispar,331,328,99.695,327,325,1.00915
asv_722844,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;316;98.418,[Eubacterium]_hallii,331,316,98.418,311,306,1.04747
asv_722845,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum_hallii,NR_118673.1,[Eubacterium]_hallii;316;98.418,[Eubacterium]_hallii,331,316,98.418,311,306,1.04747
asv_722851,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia_luti,NR_041960.1,Blautia_luti;317;94.006,Blautia_luti,330,317,94.006,298,263,1.04101
asv_722855,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_bifidum,NR_044771.1,Bifidobacterium_bifidum;260;96.154,Bifidobacterium_bifidum,332,260,96.154,250,230,1.27692
asv_722859,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_parasanguinis,NR_024842.1,Streptococcus_cristatus;Streptococcus_parasanguinis;Streptococcus_rubneri;Streptococcus_sinensis;326;91.718,Streptococcus_parasanguinis,330,326,91.718,299,243,1.01227
asv_722860,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium_disporicum,NR_026491.1,Clostridium_disporicum;Clostridium_saudiense;328;94.207,Clostridium_disporicum,331,328,94.207,309,269,1.00915
asv_722861,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Terrisporobacter,Terrisporobacter_petrolearius,NR_137408.1,Terrisporobacter_petrolearius;324;94.136,Terrisporobacter_petrolearius,330,324,94.136,305,266,1.01852
asv_722867,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_rhamnosus,NR_113332.1,Lactobacillus_rhamnosus;327;93.884,Lactobacillus_rhamnosus,331,327,93.884,307,265,1.01223
