asv_key,sampleid,count,count_relative
asv_14298,2502A,21,2.6299969942891494e-4
asv_47,2502A,375,0.00469642320408776
asv_1886,2502A,19,2.3795210900711352e-4
asv_534,2502A,19,2.3795210900711352e-4
asv_136,2502A,1527,0.01912383528704538
asv_727973,2502A,17,2.129045185853121e-4
asv_2651,2502A,17,2.129045185853121e-4
asv_1396,2502A,17,2.129045185853121e-4
asv_16341,2502A,17,2.129045185853121e-4
asv_2621,2502A,6,7.514277126540426e-5
asv_6031,2502A,1360,0.01703236148682497
asv_46,2502A,17,2.129045185853121e-4
asv_59,2502A,723,0.00905470393748121
asv_688,2502A,14,1.7533313295260995e-4
asv_88,2502A,395,0.00494689910830578
asv_728016,2502A,13,1.6280933774170925e-4
asv_313,2502A,12,1.5028554253080853e-4
asv_2872,2502A,12,1.5028554253080853e-4
asv_217,2502A,12,1.5028554253080853e-4
asv_634964,2502A,12,1.5028554253080853e-4
asv_101,2502A,1258,0.01575493437531309
asv_30971,2502A,11,1.3776174731990783e-4
asv_309,2502A,10,1.252379521090071e-4
asv_98,2502A,10,1.252379521090071e-4
asv_3063,2502A,10,1.252379521090071e-4
asv_1297,2502A,10,1.252379521090071e-4
asv_14207,2502A,10,1.252379521090071e-4
asv_385,2502A,390,0.00488428013225127
asv_310,2502A,95,0.00118976054503556
asv_2787,2502A,9,1.127141568981064e-4
asv_2829,2502A,9,1.127141568981064e-4
asv_355,2502A,3,3.757138563270213e-5
asv_7891,2502A,8,1.0019036168720569e-4
asv_2724,2502A,8,1.0019036168720569e-4
asv_317,2502A,8,1.0019036168720569e-4
asv_3,2502A,27,3.3814247069431923e-4
asv_574,2502A,360,0.00450856627592425
asv_36,2502A,154,0.0019286644624787
asv_728111,2502A,7,8.766656647630498e-5
asv_4504,2502A,7,8.766656647630498e-5
asv_13695,2502A,6,7.514277126540426e-5
asv_1574,2502A,962,0.01204789099288648
asv_86,2502A,193,0.00241709247570383
asv_551,2502A,5,6.261897605450355e-5
asv_13726,2502A,5,6.261897605450355e-5
asv_63,2502A,384,0.00480913736098587
asv_34,2502A,384,0.00480913736098587
asv_17223,2502A,4,5.009518084360284e-5
asv_286,2502A,4,5.009518084360284e-5
asv_238,2502A,15,1.8785692816351067e-4
asv_728181,2502A,4,5.009518084360284e-5
asv_728182,2502A,4,5.009518084360284e-5
asv_728183,2502A,4,5.009518084360284e-5
asv_3406,2502A,133,0.00166566476304979
asv_131,2502A,529,0.00662508766656647
asv_76873,2502A,3,3.757138563270213e-5
asv_115966,2502A,3,3.757138563270213e-5
asv_575027,2502A,2,2.504759042180142e-5
asv_64933,2502A,836,0.01046989279631299
asv_99128,2502A,1,1.252379521090071e-5
asv_172,2502A,816,0.01021941689209498
asv_48,2502A,17,2.129045185853121e-4
asv_11,2502A,1527,0.01912383528704538
asv_20,2502A,40,5.009518084360284e-4
asv_5709,2502A,707,0.0088543232141068
asv_677,2502A,69,8.641418695521491e-4
asv_35,2502A,265,0.00331880573088868
asv_133,2502A,311,0.00389490031059012
asv_1,2502B,74,0.00377724465315706
asv_677,2502B,157,0.00801388392629268
asv_617,2502B,7,3.5730692664999236e-4
asv_526,2502B,29,0.00148027155326425
asv_64752,2502B,5,2.552192333214231e-4
asv_9,2502B,7,3.5730692664999236e-4
asv_246,2502B,25,0.00127609616660711
asv_303276,2502B,5,2.552192333214231e-4
asv_345,2502B,307,0.01567046092593537
asv_49478,2502B,3,1.5313153999285385e-4
asv_22031,2502B,20,0.00102087693328569
asv_78182,2502B,2,1.0208769332856924e-4
asv_140333,2502B,8,4.0835077331427696e-4
asv_629673,2502B,1,5.104384666428462e-5
asv_3406,2502B,50,0.00255219233321423
asv_205,2502B,16,8.167015466285539e-4
asv_2,2502B,18,9.187892399571232e-4
asv_80,2502B,339,0.01730386401919248
asv_54,2502B,155,0.00791179623296411
asv_51,2502B,1443,0.07365627073656271
asv_226,2502B,215,0.01097442703282119
asv_73224,2502B,4,2.0417538665713848e-4
asv_3085,2502B,2,1.0208769332856924e-4
asv_355,2502B,15,7.656576999642693e-4
asv_1151,2502B,92,0.00469603389311418
asv_629967,2502B,9,4.593946199785616e-4
asv_605103,2502B,9,4.593946199785616e-4
asv_55,2502B,15,7.656576999642693e-4
asv_630025,2502B,8,4.0835077331427696e-4
asv_59,2502B,4040,0.20621714052370987
asv_385,2502B,13,6.635700066357001e-4
asv_126,2502B,260,0.013271400132714
asv_316,2502B,2,1.0208769332856924e-4
asv_35,2502B,34,0.00173549078658567
asv_1331,2502B,5,2.552192333214231e-4
asv_513,2502B,2,1.0208769332856924e-4
asv_160,2502B,6,3.062630799857077e-4
asv_171,2502B,23,0.00117400847327854
asv_486,2502B,24,0.00122505231994283
asv_2330,2502B,6,3.062630799857077e-4
asv_2613,2502B,4,2.0417538665713848e-4
asv_4,2502B,32,0.0016334030932571
asv_313,2502B,12,6.125261599714154e-4
asv_3287,2502B,11,5.614823133071309e-4
asv_47,2502B,1193,0.06089530907049155
asv_20,2502B,50,0.00255219233321423
asv_341,2502B,248,0.01265887397274258
asv_204,2502B,37,0.00188862232657853
asv_412,2502B,6,3.062630799857077e-4
asv_22,2502B,102,0.00520647235975703
asv_43,2502B,17,8.677453932928386e-4
asv_16157,2502B,97,0.0049512531264356
asv_12078,2502B,100,0.00510438466642846
asv_16291,2502B,1,5.104384666428462e-5
asv_1302,2502B,19,9.698330866214078e-4
asv_28295,2502B,29,0.00148027155326425
asv_249,2502B,15,7.656576999642693e-4
asv_21,2502B,25,0.00127609616660711
asv_648,2502B,3,1.5313153999285385e-4
asv_1776,2502B,1,5.104384666428462e-5
asv_133,2502B,5,2.552192333214231e-4
asv_27,2502B,2900,0.1480271553264254
asv_1232,2502B,323,0.01648716247256393
asv_4612,2502B,3,1.5313153999285385e-4
asv_824,2502B,8,4.0835077331427696e-4
asv_3999,2502B,45,0.0022969730998928
asv_538052,2502B,289,0.01475167168597825
asv_275,2502B,2,1.0208769332856924e-4
asv_8,2502B,239,0.01219947935276402
asv_581,2502B,123,0.006278393139707
asv_338,2502B,8,4.0835077331427696e-4
asv_698,2502B,11,5.614823133071309e-4
asv_353,2502B,49,0.00250114848654994
asv_34,2502B,2501,0.12766066050737584
asv_2002,2502B,19,9.698330866214078e-4
asv_25891,2502B,3,1.5313153999285385e-4
asv_37359,2502B,238,0.01214843550609974
asv_150,2502B,225,0.01148486549946404
asv_89458,2502B,16,8.167015466285539e-4
asv_98,2502B,9,4.593946199785616e-4
asv_2738,2502B,52,0.0026542800265428
asv_185,2502B,12,6.125261599714154e-4
asv_1574,2502B,192,0.00980041855954264
asv_115869,2502B,39,0.0019907100199071
asv_4678,2502B,2,1.0208769332856924e-4
asv_67239,2502B,21,0.00107192077994997
asv_89174,2502B,15,7.656576999642693e-4
asv_6,2502B,18,9.187892399571232e-4
asv_310,2502B,112,0.00571691082639987
asv_75693,2502B,31,0.00158235924659282
asv_616,2502B,4,2.0417538665713848e-4
asv_2697,2502B,5,2.552192333214231e-4
asv_159,2502B,4,2.0417538665713848e-4
asv_52,2502B,8,4.0835077331427696e-4
asv_1205,2502B,133,0.00678883160634985
asv_36,2502B,12,6.125261599714154e-4
asv_18802,2502B,8,4.0835077331427696e-4
asv_16423,2502B,4,2.0417538665713848e-4
asv_330,2502B,900,0.04593946199785616
asv_75732,2502B,47,0.00239906079322137
asv_1318,2502B,11,5.614823133071309e-4
asv_5624,2502B,51,0.00260323617987851
asv_243607,2502B,1,5.104384666428462e-5
asv_39,2502B,23,0.00117400847327854
asv_102054,2502B,16,8.167015466285539e-4
asv_121534,2502B,7,3.5730692664999236e-4
asv_347539,2502B,1,5.104384666428462e-5
asv_197432,2502B,1,5.104384666428462e-5
asv_72,2502B,71,0.0036241131131642
asv_18076,2502B,15,7.656576999642693e-4
asv_170053,2502B,9,4.593946199785616e-4
asv_437,2502B,3,1.5313153999285385e-4
asv_3873,2502B,1,5.104384666428462e-5
asv_121,2502B,45,0.0022969730998928
asv_528,2502B,7,3.5730692664999236e-4
asv_29896,2502B,21,0.00107192077994997
asv_7,2502B,10,5.104384666428462e-4
asv_56,2502B,300,0.01531315399928538
asv_99413,2502B,1,5.104384666428462e-5
asv_281472,2502B,10,5.104384666428462e-4
asv_2396,2502B,7,3.5730692664999236e-4
asv_629167,2502B,4,2.0417538665713848e-4
asv_5709,2502B,72,0.00367515695982849
asv_64325,2502B,6,3.062630799857077e-4
asv_145,2502B,70,0.00357306926649992
asv_317629,2502B,11,5.614823133071309e-4
asv_24,2502B,112,0.00571691082639987
asv_631,2502B,7,3.5730692664999236e-4
asv_629254,2502B,1,5.104384666428462e-5
asv_2663,2502B,258,0.01316931243938543
asv_243512,2502B,18,9.187892399571232e-4
asv_27542,2502B,5,2.552192333214231e-4
asv_108,2502B,2,1.0208769332856924e-4
asv_148474,2502B,50,0.00255219233321423
asv_544074,2502B,23,0.00117400847327854
asv_629311,2502B,46,0.00234801694655709
asv_140688,2502B,1,5.104384666428462e-5
asv_629317,2502B,45,0.0022969730998928
asv_366385,2502B,2,1.0208769332856924e-4
asv_2544,2502B,39,0.0019907100199071
asv_55631,2502B,14,7.146138532999847e-4
asv_67345,2502B,4,2.0417538665713848e-4
asv_34656,2502B,2,1.0208769332856924e-4
asv_49,2502B,58,0.0029605431065285
asv_191230,2502B,35,0.00178653463324996
asv_19709,2502B,3,1.5313153999285385e-4
asv_1,2502C,134,0.00142197697246246
asv_181663,2502C,12,1.2734122141454872e-4
asv_73629,2502C,19,2.016236005730355e-4
asv_4459,2502C,31,3.2896482198758423e-4
asv_629463,2502C,30,3.1835305353637185e-4
asv_77573,2502C,12,1.2734122141454872e-4
asv_54329,2502C,10,1.0611768451212394e-4
asv_288780,2502C,27,2.8651774818273465e-4
asv_73520,2502C,19,2.016236005730355e-4
asv_74026,2502C,26,2.7590597973152226e-4
asv_9,2502C,175,0.00185705947896216
asv_629540,2502C,16,1.697882952193983e-4
asv_629554,2502C,9,9.550591606091156e-5
asv_311399,2502C,21,2.228471374754603e-4
asv_5381,2502C,105,0.0011142356873773
asv_238,2502C,604,0.00640950814453228
asv_629628,2502C,9,9.550591606091156e-5
asv_140333,2502C,9,9.550591606091156e-5
asv_2657,2502C,9,9.550591606091156e-5
asv_293658,2502C,8,8.489414760969915e-5
asv_629700,2502C,10,1.0611768451212394e-4
asv_286492,2502C,16,1.697882952193983e-4
asv_2,2502C,8,8.489414760969915e-5
asv_629766,2502C,15,1.5917652676818592e-4
asv_137954,2502C,9,9.550591606091156e-5
asv_181767,2502C,14,1.4856475831697351e-4
asv_629825,2502C,13,1.3795298986576113e-4
asv_304545,2502C,13,1.3795298986576113e-4
asv_5909,2502C,15,1.5917652676818592e-4
asv_273635,2502C,12,1.2734122141454872e-4
asv_296724,2502C,6,6.367061070727436e-5
asv_120578,2502C,10,1.0611768451212394e-4
asv_355,2502C,9,9.550591606091156e-5
asv_143512,2502C,1,1.0611768451212394e-5
asv_114340,2502C,8,8.489414760969915e-5
asv_2966,2502C,8,8.489414760969915e-5
asv_59,2502C,19,2.016236005730355e-4
asv_49490,2502C,7,7.428237915848676e-5
asv_630105,2502C,6,6.367061070727436e-5
asv_630106,2502C,6,6.367061070727436e-5
asv_35,2502C,29,3.0774128508515947e-4
asv_630152,2502C,5,5.305884225606197e-5
asv_74376,2502C,5,5.305884225606197e-5
asv_630154,2502C,5,5.305884225606197e-5
asv_328618,2502C,4,4.2447073804849577e-5
asv_171,2502C,3,3.183530535363718e-5
asv_3317,2502C,268,0.00284395394492492
asv_107249,2502C,3,3.183530535363718e-5
asv_630243,2502C,3,3.183530535363718e-5
asv_107280,2502C,3,3.183530535363718e-5
asv_486,2502C,4,4.2447073804849577e-5
asv_4,2502C,49072,0.5207407014378946
asv_313,2502C,19,2.016236005730355e-4
asv_47,2502C,13,1.3795298986576113e-4
asv_218,2502C,187,0.00198440070037671
asv_204,2502C,74,7.852708653897172e-4
asv_43,2502C,36,3.820236642436462e-4
asv_5,2502C,12,1.2734122141454872e-4
asv_33,2502C,9,9.550591606091156e-5
asv_18805,2502C,160,0.00169788295219398
asv_1302,2502C,9,9.550591606091156e-5
asv_177410,2502C,1,1.0611768451212394e-5
asv_53715,2502C,158,0.00167665941529155
asv_249,2502C,673,0.00714172016766594
asv_29737,2502C,141,0.00149625935162094
asv_1133,2502C,13,1.3795298986576113e-4
asv_1776,2502C,1,1.0611768451212394e-5
asv_31755,2502C,139,0.00147503581471852
asv_29709,2502C,104,0.00110362391892608
asv_27,2502C,4,4.2447073804849577e-5
asv_109,2502C,6,6.367061070727436e-5
asv_13638,2502C,117,0.00124157690879185
asv_4612,2502C,10,1.0611768451212394e-4
asv_2385,2502C,119,0.00126280044569427
asv_434,2502C,11,1.1672945296333634e-4
asv_39987,2502C,102,0.00108240038202366
asv_1364,2502C,79,8.383297076457792e-4
asv_76360,2502C,72,7.640473284872924e-4
asv_338,2502C,11,1.1672945296333634e-4
asv_18055,2502C,138,0.00146442404626731
asv_101243,2502C,76,8.06494402292142e-4
asv_24956,2502C,94,9.97506234413965e-4
asv_14,2502C,4,4.2447073804849577e-5
asv_2507,2502C,97,0.0010293415397676
asv_27149,2502C,86,9.12612086804266e-4
asv_85723,2502C,94,9.97506234413965e-4
asv_178930,2502C,100,0.00106117684512123
asv_2338,2502C,69,7.322120231336552e-4
asv_313889,2502C,2,2.1223536902424788e-5
asv_120403,2502C,84,8.913885499018412e-4
asv_29883,2502C,77,8.171061707433544e-4
asv_174,2502C,172,0.00182522417360853
asv_4678,2502C,3,3.183530535363718e-5
asv_6,2502C,37271,0.3955112219451371
asv_8007,2502C,81,8.595532445482039e-4
asv_409,2502C,153,0.00162360057303549
asv_19524,2502C,60,6.367061070727437e-4
asv_54083,2502C,47,4.987531172069825e-4
asv_159,2502C,4,4.2447073804849577e-5
asv_55524,2502C,71,7.5343556003608e-4
asv_16329,2502C,54,5.730354963654693e-4
asv_330,2502C,29,3.0774128508515947e-4
asv_1318,2502C,35,3.714118957924338e-4
asv_8142,2502C,31,3.2896482198758423e-4
asv_19695,2502C,40,4.244707380484958e-4
asv_1970,2502C,40,4.244707380484958e-4
asv_2637,2502C,18,1.910118321218231e-4
asv_178825,2502C,45,4.7752958030455774e-4
asv_56066,2502C,48,5.093648856581949e-4
asv_7,2502C,5,5.305884225606197e-5
asv_85811,2502C,26,2.7590597973152226e-4
asv_597216,2502C,36,3.820236642436462e-4
asv_180252,2502C,26,2.7590597973152226e-4
asv_72963,2502C,62,6.579296439751685e-4
asv_16,2502C,3,3.183530535363718e-5
asv_33985,2502C,57,6.048708017191064e-4
asv_629264,2502C,24,2.5468244282909745e-4
asv_73898,2502C,31,3.2896482198758423e-4
asv_190,2502C,178,0.0018888947843158
asv_7358,2502C,32,3.395765904387966e-4
asv_629270,2502C,21,2.228471374754603e-4
asv_76776,2502C,29,3.0774128508515947e-4
asv_74097,2502C,28,2.9712951663394703e-4
asv_2998,2502C,21,2.228471374754603e-4
asv_13608,2502C,30,3.1835305353637185e-4
asv_629293,2502C,30,3.1835305353637185e-4
asv_629296,2502C,21,2.228471374754603e-4
asv_32335,2502C,23,2.4407067437788504e-4
asv_30,2502C,109,0.00115668276118215
asv_36205,2502C,21,2.228471374754603e-4
asv_7951,2502C,977,0.01036769777683451
asv_53,2502C,1,1.0611768451212394e-5
asv_629382,2502C,15,1.5917652676818592e-4
asv_896,2502C,14,1.4856475831697351e-4
asv_281504,2502C,24,2.5468244282909745e-4
asv_18211,2502C,24,2.5468244282909745e-4
asv_270902,2502C,15,1.5917652676818592e-4
asv_56005,2502C,22,2.3345890592667268e-4
asv_629431,2502C,33,3.50188358890009e-4
asv_1,2502D,124,0.00149185495319906
asv_67076,2502D,7,8.421761832575375e-5
asv_9,2502D,754,0.0090714406025169
asv_1461,2502D,25,3.0077720830626336e-4
asv_42560,2502D,25,3.0077720830626336e-4
asv_562,2502D,25,3.0077720830626336e-4
asv_12113,2502D,14,1.684352366515075e-4
asv_211,2502D,10,1.2031088332250536e-4
asv_676,2502D,21,2.5265285497726126e-4
asv_5706,2502D,21,2.5265285497726126e-4
asv_5381,2502D,2214,0.02663682956760268
asv_629625,2502D,11,1.3234197165475588e-4
asv_238,2502D,204,0.0024543420197791
asv_629628,2502D,11,1.3234197165475588e-4
asv_253,2502D,179,0.00215356481147284
asv_1396,2502D,18,2.1655958998050963e-4
asv_3406,2502D,6,7.218652999350322e-5
asv_5084,2502D,16,1.9249741331600856e-4
asv_2,2502D,90,0.00108279794990254
asv_629764,2502D,7,8.421761832575375e-5
asv_16341,2502D,14,1.684352366515075e-4
asv_251623,2502D,5,6.015544166125268e-5
asv_629822,2502D,5,6.015544166125268e-5
asv_54,2502D,84,0.00101061141990904
asv_728,2502D,13,1.5640414831925696e-4
asv_51,2502D,19,2.2859067831276016e-4
asv_5909,2502D,339,0.00407853894463293
asv_746,2502D,12,1.4437305998700643e-4
asv_73872,2502D,12,1.4437305998700643e-4
asv_310341,2502D,11,1.3234197165475588e-4
asv_276953,2502D,10,1.2031088332250536e-4
asv_629927,2502D,10,1.2031088332250536e-4
asv_355,2502D,10,1.2031088332250536e-4
asv_17178,2502D,9,1.0827979499025482e-4
asv_1422,2502D,9,1.0827979499025482e-4
asv_1207,2502D,1443,0.01736086046343752
asv_630028,2502D,8,9.624870665800428e-5
asv_630029,2502D,8,9.624870665800428e-5
asv_51546,2502D,8,9.624870665800428e-5
asv_59,2502D,12,1.4437305998700643e-4
asv_385,2502D,18,2.1655958998050963e-4
asv_13704,2502D,4,4.812435332900214e-5
asv_126,2502D,138,0.00166029018985057
asv_316,2502D,4,4.812435332900214e-5
asv_35,2502D,381,0.00458384465458745
asv_2724,2502D,5,6.015544166125268e-5
asv_29913,2502D,4,4.812435332900214e-5
asv_3317,2502D,100,0.00120310883322505
asv_895,2502D,3,3.609326499675161e-5
asv_747,2502D,3,3.609326499675161e-5
asv_359,2502D,3,3.609326499675161e-5
asv_574,2502D,3,3.609326499675161e-5
asv_486,2502D,1,1.2031088332250537e-5
asv_626807,2502D,345,0.00415072547462643
asv_5908,2502D,225,0.00270699487475637
asv_628625,2502D,343,0.00412666329796193
asv_4,2502D,17053,0.20516614932986835
asv_69,2502D,65,7.820207415962848e-4
asv_131,2502D,845,0.0101662696407517
asv_313,2502D,20,2.406217666450107e-4
asv_16921,2502D,3,3.609326499675161e-5
asv_47,2502D,27,3.2483938497076447e-4
asv_218,2502D,87,0.00104670468490579
asv_3,2502D,7,8.421761832575375e-5
asv_88,2502D,13,1.5640414831925696e-4
asv_321,2502D,252,0.00303183425972713
asv_20,2502D,12,1.4437305998700643e-4
asv_204,2502D,692,0.00832551312591737
asv_412,2502D,67,8.060829182607858e-4
asv_25,2502D,31,3.729637382997666e-4
asv_117,2502D,15,1.8046632498375803e-4
asv_43,2502D,85,0.00102264250824129
asv_399,2502D,23,2.767150316417623e-4
asv_237,2502D,27,3.2483938497076447e-4
asv_33,2502D,40,4.812435332900214e-4
asv_60,2502D,10,1.2031088332250536e-4
asv_809,2502D,155,0.00186481869149883
asv_18805,2502D,54,6.496787699415289e-4
asv_177410,2502D,3,3.609326499675161e-5
asv_96877,2502D,227,0.00273105705142087
asv_53715,2502D,56,6.7374094660603e-4
asv_249,2502D,24366,0.29314949830361653
asv_21,2502D,11,1.3234197165475588e-4
asv_2958,2502D,31,3.729637382997666e-4
asv_29737,2502D,46,5.534300632835246e-4
asv_648,2502D,12,1.4437305998700643e-4
asv_550,2502D,31,3.729637382997666e-4
asv_1133,2502D,344,0.00413869438629418
asv_63,2502D,96,0.00115498447989605
asv_1776,2502D,3,3.609326499675161e-5
asv_79,2502D,11,1.3234197165475588e-4
asv_133,2502D,14,1.684352366515075e-4
asv_31755,2502D,47,5.654611516157751e-4
asv_29709,2502D,44,5.293678866190235e-4
asv_391,2502D,358,0.00430712962294569
asv_27,2502D,12,1.4437305998700643e-4
asv_2765,2502D,4,4.812435332900214e-5
asv_109,2502D,4,4.812435332900214e-5
asv_1232,2502D,16,1.9249741331600856e-4
asv_13638,2502D,50,6.015544166125267e-4
asv_4612,2502D,268,0.00322433167304314
asv_101211,2502D,75,9.0233162491879e-4
asv_2385,2502D,31,3.729637382997666e-4
asv_434,2502D,12,1.4437305998700643e-4
asv_10114,2502D,5,6.015544166125268e-5
asv_66,2502D,53,6.376476816092783e-4
asv_3999,2502D,1,1.2031088332250537e-5
asv_39987,2502D,35,4.210880916287687e-4
asv_1364,2502D,41,4.932746216222719e-4
asv_8,2502D,12,1.4437305998700643e-4
asv_76360,2502D,46,5.534300632835246e-4
asv_338,2502D,7,8.421761832575375e-5
asv_101243,2502D,26,3.128082966385139e-4
asv_24956,2502D,26,3.128082966385139e-4
asv_2507,2502D,35,4.210880916287687e-4
asv_34,2502D,34,4.090570032965182e-4
asv_85723,2502D,32,3.849948266320171e-4
asv_178930,2502D,21,2.5265285497726126e-4
asv_615,2502D,8,9.624870665800428e-5
asv_2338,2502D,32,3.849948266320171e-4
asv_64085,2502D,60,7.218652999350321e-4
asv_112,2502D,354,0.00425900526961669
asv_172067,2502D,223,0.00268293269809186
asv_29,2502D,122,0.00146779277653456
asv_27228,2502D,41,4.932746216222719e-4
asv_175515,2502D,50,6.015544166125267e-4
asv_98,2502D,36,4.3311917996101927e-4
asv_29883,2502D,24,2.8874611997401286e-4
asv_2738,2502D,2,2.406217666450107e-5
asv_756,2502D,8,9.624870665800428e-5
asv_174,2502D,2709,0.0325922182920667
asv_27259,2502D,31,3.729637382997666e-4
asv_386129,2502D,43,5.17336798286773e-4
asv_27167,2502D,39,4.6921244495777087e-4
asv_6,2502D,9414,0.11326066555980654
asv_1938,2502D,38,4.571813566255203e-4
asv_393,2502D,154,0.00185278760316658
asv_27279,2502D,30,3.6093264996751607e-4
asv_616,2502D,11,1.3234197165475588e-4
asv_19524,2502D,13,1.5640414831925696e-4
asv_27148,2502D,32,3.849948266320171e-4
asv_54083,2502D,28,3.36870473303015e-4
asv_361936,2502D,145,0.00174450780817632
asv_66750,2502D,43,5.17336798286773e-4
asv_458381,2502D,141,0.00169638345484732
asv_63811,2502D,30,3.6093264996751607e-4
asv_159,2502D,45,5.413989749512741e-4
asv_32077,2502D,36,4.3311917996101927e-4
asv_16423,2502D,4,4.812435332900214e-5
asv_27196,2502D,29,3.489015616352655e-4
asv_330,2502D,5937,0.07142857142857142
asv_548409,2502D,26,3.128082966385139e-4
asv_1318,2502D,30,3.6093264996751607e-4
asv_5624,2502D,60,7.218652999350321e-4
asv_8142,2502D,8,9.624870665800428e-5
asv_19695,2502D,5,6.015544166125268e-5
asv_39,2502D,5,6.015544166125268e-5
asv_1970,2502D,13,1.5640414831925696e-4
asv_210,2502D,22,2.6468394330951176e-4
asv_2637,2502D,18,2.1655958998050963e-4
asv_23757,2502D,87,0.00104670468490579
asv_519268,2502D,87,0.00104670468490579
asv_66955,2502D,18,2.1655958998050963e-4
asv_519305,2502D,83,9.985803315767944e-4
asv_566,2502D,7,8.421761832575375e-5
asv_2865,2502D,27,3.2483938497076447e-4
asv_629166,2502D,20,2.406217666450107e-4
asv_85811,2502D,13,1.5640414831925696e-4
asv_812,2502D,16,1.9249741331600856e-4
asv_612,2502D,74,8.903005365865396e-4
asv_27439,2502D,21,2.5265285497726126e-4
asv_24,2502D,11,1.3234197165475588e-4
asv_629231,2502D,14,1.684352366515075e-4
asv_180252,2502D,12,1.4437305998700643e-4
